baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits
SB3262,bone-marrow hematopoietic stem-progenitor production structure,increase in tissue mass or cellular content beyond the reference configuration,Marrow hyperplasia,remaining_5256,1f2b4b23a35108689fb51febdef54c0c774bd663f36c7a0983f9568829098aa4,0,0,0,0,0,0,0.17365081214145617,0.18014878693737446,0.006497974795918293,0.006497974795918293,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,5,c3e8893db1f833702a322233b3d526347dab84f3827b35067bdd86ef1d018129,0.29159610854784795,0.23041446164371704,0.5703125,False,0,
SB3263,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by masked facies",Masked facies,remaining_5256,6a0b727eb5846b6ad53c051d3d548d0435b25239ad07c864db3a786c02a4a94b,0,0,0,0,0,0,0.1130122560415272,0.12707525805723785,0.014063002015710646,0.014063002015710646,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,a02b5e52974a8b47ffdae09621a6eae6f3dbc17727934d2a5aae15ae4f1039c8,0.31635045282073254,0.24859811319601532,0.625,False,0,
SB3264,whole-organism integrated physiological structure,localized tissue overgrowth or mass formation with altered normal architecture,Mass,remaining_5256,beb3b14aec6a843bae27c128c8915c3c10af5a6f2d992d6ba3e963941ca2a323,0,0,0,0,0,0,0.14798069066069164,0.15356909805588903,0.005588407395197392,0.005588407395197392,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,c1aaa22c4dcce3b5204b9636713b8bc374d1f00fdc55446d3c7a9797768c871c,0.29228137896341283,0.2278202792236742,0.5859375,False,0,
SB3265,whole-organism integrated physiological structure,departure from the reference structural configuration or regulated functional range,Mastication disorder,remaining_5256,970bd4770fd1cb9f0cb804501bf7a1b2d9e4424ec60f3ea2350fa509cf5f0026,0,0,0,0,0,0,0.1404267735760093,0.15244703627809852,0.012020262702089224,0.012020262702089224,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,22498d92c941fba6126416b354af3c5082e6aab8be3acc64d763bda32645dbd4,0.315368221725326,0.24568533137234883,0.6328125,False,0,
SB3266,mammary ductal-lobular and local immune structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Mastitis,remaining_5256,f208a3a669a87b9bad4d4828991bf034a7a5fcdaec8bb8e312d2f0a2a866dd03,21,5,1,0,4,1,0.19712077190654054,0.21323712049561794,0.0161163485890774,0.0161163485890774,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,bbde084f58bc73e9b5ff40625a994dceff87e8b9f4abf23ddc1b0849acca1717,0.2810867663850664,0.21073843461593467,0.6015625,True,1,1388
SB3267,mammary ductal-lobular and local immune structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Mastitis acute female,remaining_5256,f208a3a669a87b9bad4d4828991bf034a7a5fcdaec8bb8e312d2f0a2a866dd03,21,5,1,0,4,1,0.19712077190654054,0.21323712049561794,0.0161163485890774,0.0161163485890774,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,86c1ab4f341f0257bf5034a088d90c5584388c1f991bf314f851e5fe9c3b234e,0.2810867663850664,0.21073843461593467,0.6015625,True,1,1389
SB3268,whole-organism integrated physiological structure,"abnormal structural accumulation, degeneration, remodeling, or chronic state within the named structure",Mastocytosis,remaining_5256,e9f6903970e8d763bd33e08fff058a3a83af73058836ab00f3498832d8c979e4,0,0,0,0,0,0,0.12853333923651244,0.13827474182467103,0.009741402588158588,0.009741402588158588,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,87da7cecf402c9a69ed205c886516b87bd7e8560593a9b3017fd925f30920ebc,0.30514598789087266,0.241793887671796,0.59375,False,0,
SB3269,whole-organism integrated physiological structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Mastoiditis,remaining_5256,8797859354ea347ef35bef495b083aa5c798ee82acf80b2c2837e14eca52744d,0,0,0,0,0,0,0.15270623869697453,0.1582108279004878,0.005504589203513266,0.005504589203513266,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,c9c5ac0f554d6fc813e5999355f656a63f65cb34734f0813905780a61ae2d869,0.29235963603422854,0.2210559585783275,0.6171875,False,0,
SB3270,"vascular wall tone, lumen, and blood-flow structure","altered configuration or regulated output of the named structure, expressed as the state described by mean arterial pressure",Mean arterial pressure,remaining_5256,696d14b82207908c165b1195520891392e2141c89644d50cb6095d51e69f6b32,0,0,0,0,0,0,0.20493046718684005,0.22993185097817792,0.025001383791337872,0.025001383791337872,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,fb8356d42ec55fa7311b6786d140fcab52bfd761bbc229d7a7d3c3722a4b8376,0.309535272111252,0.2454317342820146,0.6015625,False,0,
SB3271,"vascular wall tone, lumen, and blood-flow structure",vascular pressure/load below the reference hemodynamic state,Mean arterial pressure decreased,remaining_5256,6ac6ba5799f40381bfeba54ebe87a8e9fa7b6d8b7f6c99edf1a6edc97d7a0385,0,0,0,0,0,0,0.22348914439798429,0.2474479507766174,0.023958806378633124,0.023958806378633124,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,7a63baf65b22eb11cec489518beac3c14f425c51d1141e414d6f397245619573,0.3204192119085317,0.24841519744942886,0.6484375,False,0,
SB3272,whole-organism integrated physiological structure,measured or functional quantity shifted above its reference structural range,Mean cell volume increased,remaining_5256,81b6f3c7b98ad1194e603e0bd6b6a90809f49c9867bbc76a012eeabe31035ed8,0,0,0,0,0,0,0.14771639217039867,0.15991770629157986,0.012201314121181195,0.012201314121181195,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,22bfd612adf55f83c91e88f023709a02bf5e0b9aca8c6a8ee974775015cf7be5,0.3004040173248047,0.23601099673756676,0.59375,False,0,
SB3273,"platelet production, activation, adhesion, and aggregation structure",measured or functional quantity shifted below its reference structural range,Mean platelet volume decreased,remaining_5256,a6f2e4cc21a368c647216a233eb217e887c0575339e1312b7dcef9baea3da2be,15,5,1,2,6,3,0.1389052085801772,0.1558047047826876,0.01689949620251041,0.01689949620251041,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,230,8aad71ba60caab20e4686a62f9c367d62898417d31970d2f16d3d4e4f5c301ab,0.31765544199733714,0.24504474633821605,0.6484375,True,-1,239
SB3274,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by measles",Measles,remaining_5256,fa35639557f19019083ad7142bc8d18b5154426ea87f70167cba7dd544643f15,15,9,1,0,8,1,0.18292054446880446,0.1980462943266421,0.015125749857837656,0.015125749857837656,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e7d09c913b0d727ab7bf18a1358ebe7e9e51ffa29164ffb0959f198aa0260c29,0.32766897813647006,0.26068625382496347,0.6328125,True,1,79
SB3275,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by mechanical complication of implant",Mechanical complication of implant,remaining_5256,2d7920d912c30c74f78f7644f482c0c299bb6580dd7bc51bf48fda0f36a851d4,1431,589,53,90,626,143,0.14667838281441015,0.17148216914090775,0.0248037863264976,0.0248037863264976,AWAY_FROM_REFERENCE,0.06289308176100629,MINOR,1,223,683e79d30a7d0d488d516e8a49511134f5bcc14be6fc28170e744b7622fe6667,0.31584411134935086,0.2514105016455499,0.609375,True,-37,274
SB3276,whole-organism integrated physiological structure,departure from the reference structural configuration or regulated functional range,Mediastinal disorder,remaining_5256,970bd4770fd1cb9f0cb804501bf7a1b2d9e4424ec60f3ea2350fa509cf5f0026,0,0,0,0,0,0,0.1404267735760093,0.15244703627809852,0.012020262702089224,0.012020262702089224,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,9acdf1635137ed459e9a9c7edf932171929f785852ec9001de96e6e1c2a54c7c,0.315368221725326,0.24568533137234883,0.6328125,False,0,
SB3277,"tissue cellular proliferation, differentiation, and architecture structure",loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Mediastinum neoplasm,remaining_5256,341816038e8b782a86f049aa26fa0bb7a6bc47cd6e529239ff05dc2e6b4846c9,0,0,0,0,0,0,0.12078462011055324,0.1289503844897304,0.008165764379177154,0.008165764379177154,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,3f446c97d7582ac7f57696f1a6e55c12eab284afc39956fdfd507dc5848af665,0.287275315129122,0.22686014040136837,0.5625,False,0,
SB3278,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by medical device complication",Medical device complication,remaining_5256,89e350564c3eafba5ff08c39c8c8e2a7afbcdeff36c1aa89cc7bc86aa6808196,1431,616,54,81,643,135,0.14325476392176872,0.175569175389378,0.03231441146760927,0.03231441146760927,AWAY_FROM_REFERENCE,0.05660377358490566,MINOR,1,223,2dc7fc5941d93a9b8e513d0ed7e3bea318795667d1e3bca1aaf1ec79b777fa59,0.33573134124425313,0.268803464932016,0.640625,True,-27,30
SB3279,peripheral-central nociceptive sensory-transmission structure,abnormal sensory-autonomic signaling indicating departure from the reference local functional state,Medical device discomfort,remaining_5256,b8c49deb859bcd983be948dcf77daaa8228ee810eed17bda54edc19685e3bb73,3,1,0,0,1,0,0.20893626111473595,0.2403946007983495,0.031458339683613556,0.031458339683613556,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,7c34401dc5e22e1f1b3c44194d93d4616425fae6eb35688494becdce51a0186f,0.32391526830681855,0.2543936198863641,0.640625,False,0,
SB3280,peripheral-central nociceptive sensory-transmission structure,"altered configuration or regulated output of the named structure, expressed as the state described by medication overuse headache",Medication overuse headache,remaining_5256,329b7d7d567503fc00ee99c90f479fbfabd010464a46d5c6690cf72e37c59731,3,1,0,0,1,0,0.18100601381452852,0.2115265306757066,0.03052051686117807,0.03052051686117807,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,a90cbf29d447afa400b9e2ddba6bc99e978c0816a9fefefca6b733509343a93f,0.2916525663990432,0.23562812975493075,0.546875,False,0,
SB3281,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by medication residue",Medication residue,remaining_5256,e45b6509ef1e68be0965eee75425fa667993b3162d0b21b17f00ad0d4d9321e2,0,0,0,0,0,0,0.11017041833809005,0.12509352037702126,0.014923102038931213,0.014923102038931213,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,4799eba2748caf0f7c597199d106ae4394b58fa6b10731160557391f11b48aba,0.3090962859713834,0.24489638533095537,0.6015625,False,0,
SB3282,whole-organism integrated physiological structure,detectable presence of the named material/state where the reference condition is absent or lower,Medication residue present,remaining_5256,354cf662f44e3dd6f4811e1b2e76e68d77b59aa1b26a2cbeab1b3b6f1dbbd8c2,0,0,0,0,0,0,0.11984975197248127,0.13641912730412775,0.016569375331646485,0.016569375331646485,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,4266d325c33ff4c63c66053a48062b2b3545a902e13670b9fdbb580c36f92fb0,0.3012385232287902,0.23188386979120756,0.6171875,False,0,
SB3283,"colorectal mucosal barrier, motility, and transit structure",pathologic colonic dilation with impaired propulsive transit and wall mechanical state,Megacolon,remaining_5256,cd64d4f0693b4b8f18e6490820c8be61222cf5e2db1e7a201aa5e412a91bfca7,1,1,0,0,1,0,0.14746518036660572,0.15208612470558214,0.004620944338976418,0.004620944338976418,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,199,c7aed25a99aa7ae8222f573511cdea0337e3cf49da22f0a6e6ba5f9f06a3fc3b,0.27170799027830295,0.20616065887597923,0.5703125,False,0,
SB3284,"colorectal mucosal barrier, motility, and transit structure",pathologic colonic dilation with impaired propulsive transit and wall mechanical state,Megacolon toxic,remaining_5256,cd64d4f0693b4b8f18e6490820c8be61222cf5e2db1e7a201aa5e412a91bfca7,1,1,0,0,1,0,0.14746518036660572,0.15208612470558214,0.004620944338976418,0.004620944338976418,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,199,22f9f4599c920fb0a2ffbff5487e71a4983966f6cd55512ad668f0fe16631ffe,0.27170799027830295,0.20616065887597923,0.5703125,False,0,
SB3285,whole-organism integrated physiological structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Meibomianitis,remaining_5256,8797859354ea347ef35bef495b083aa5c798ee82acf80b2c2837e14eca52744d,0,0,0,0,0,0,0.15270623869697453,0.1582108279004878,0.005504589203513266,0.005504589203513266,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,a81aee4c14c8e3fb5960bc0ac226c7ef0a8e4b2bf2bf25fe9c8b6a638307b9d2,0.29235963603422854,0.2210559585783275,0.6171875,False,0,
SB3286,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by melaena",Melaena,remaining_5256,5f0768538ee8f26d119cd7dcb2352c8627b8bafdd7fbe3f9e87c3f2fe768effc,0,0,0,0,0,0,0.11365326203475046,0.12654106415236188,0.012887802117611424,0.012887802117611424,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,6668ef1fea249a8f7e809d6483e28f6b21a07ef2fb86f32b38160c0ddd81a401,0.3105789512145981,0.24155969660316845,0.625,False,0,
SB3287,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by melancholia",Melancholia,remaining_5256,05d1d25308368935cb66798fa35c0719ad0c891f0bf7653795de7d6c6a1e9b80,0,0,0,0,0,0,0.11285512647962803,0.12575765917845128,0.012902532698823244,0.012902532698823244,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e75c5b5ac7886337340e159b6ffcc769eb0e7d142cd259095d24e25d2a8515b1,0.3081932925469808,0.240365295789001,0.6171875,False,0,
SB3288,localized cutaneous melanocytic/epithelial tissue-growth structure,localized tissue overgrowth or mass formation with altered normal architecture,Melanocytic naevus,remaining_5256,b36d43281cd20599a614a083e684e34aa37055bb8ed2d46e01beda6100a7d2a0,1,0,0,0,0,0,0.15561056274584661,0.1702046308263614,0.014594068080514777,0.014594068080514777,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,d668c64bc04de450d8587fda809ef059cca8568e8426052021829b5e9096556b,0.2935522969216916,0.2259403011240142,0.6015625,False,0,
SB3289,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by melanoderma",Melanoderma,remaining_5256,23f2105ed874a6939e3e1d4e6324805ea13702856e22c5aceeb7385359719c18,0,0,0,0,0,0,0.1133101353738083,0.12506239281277243,0.011752257438964131,0.011752257438964131,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,ec05a398f98c068246dc1fdac3bf2e47267defa602ed2be8c3d2417fed03b603,0.3075825310771564,0.2396204647282395,0.6171875,False,0,
SB3290,cutaneous epidermal-dermal barrier and local immune structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Melanoma skin,remaining_5256,b49dce1dbe69aaee96a22e0bb898d46d9c352c06beb961b0cbf83da9856f1e5e,1,0,0,0,0,0,0.17117688240813655,0.18754557438998054,0.016368691981843986,0.016368691981843986,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,d832acadb9c6e2ca13c4db3408d3cf6546408bafa869ca0b440cbb74bfd76484,0.3006797500616696,0.23120243909959703,0.6171875,False,0,
SB3291,"nail matrix, plate-production, and periungual structure","altered configuration or regulated output of the named structure, expressed as the state described by melanonychia",Melanonychia,remaining_5256,4c173831d8ad26a56b8d6af0aab9a2f2707cd034a2bdb404bab5366e0a5a5cda,36,9,2,3,10,5,0.13054776545231983,0.15392412345204187,0.02337635799972204,0.02337635799972204,AWAY_FROM_REFERENCE,0.08333333333333333,MINOR,1,230,f8e0d7d7bfd872680b462340f355f9da887e6ddb9854c299c24df087f1db4298,0.2827287659485648,0.21102593408361559,0.609375,True,-1,1365
SB3292,whole-organism integrated physiological structure,"abnormal structural accumulation, degeneration, remodeling, or chronic state within the named structure",Melanosis,remaining_5256,e9f6903970e8d763bd33e08fff058a3a83af73058836ab00f3498832d8c979e4,0,0,0,0,0,0,0.12853333923651244,0.13827474182467103,0.009741402588158588,0.009741402588158588,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,c57828a346df2af55dd962da96ac493cde5e89c8d6143390a4464beb2ddf47ad,0.30514598789087266,0.241793887671796,0.59375,False,0,
SB3293,"cortical attention, cognition, consciousness, and arousal network","impaired encoding, retention, or retrieval within memory-supporting neural networks",Memory impairment,remaining_5256,01ee2cf8da764295dd44c956216a77ba6b49a11e1ee9fd049564e3469286c18b,0,0,0,0,0,0,0.1143752634026618,0.11406288554603283,-0.0003123778566289648,0.0003123778566289648,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,9242ce4b1ffe8ebad76b2c76f6f6c171e55218419a29db6f111506006eb0cc34,0.28694211117294766,0.2195940380157898,0.59375,False,0,
SB3294,"cortical attention, cognition, consciousness, and arousal network","impaired encoding, retention, or retrieval within memory-supporting neural networks",Memory loss,remaining_5256,01ee2cf8da764295dd44c956216a77ba6b49a11e1ee9fd049564e3469286c18b,0,0,0,0,0,0,0.1143752634026618,0.11406288554603283,-0.0003123778566289648,0.0003123778566289648,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,bd9cc83ca1748231cc61791f3f999788043c3577f29bd821f0f516469fc9612a,0.28694211117294766,0.2195940380157898,0.59375,False,0,
SB3295,hypothalamic-pituitary-gonadal developmental and reproductive maturation structure,"altered configuration or regulated output of the named structure, expressed as the state described by menarche",Menarche,remaining_5256,5844edf3ecabc49f8d0ae2f9e0070debb257c73614c3438825a56f4b7a2c16b1,0,0,0,0,0,0,0.09499724176795055,0.10262630638439785,0.007629064616447301,0.007629064616447301,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,c2a52f27342d32136a91facc424fa05892bc5b2b9630d77ecab69dbee142f206,0.29731769795626145,0.2253874365320262,0.625,False,0,
